City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Dublin,2.37,1.0,50.05,118.62,86735.82086991094,40665.387233328416,46070.43363658252,98213.40064001855,-9849.506211567921,113.29151588362167,-12.810480324536064
Dublin,2.42,1.0,50.05,120.98,87904.34057937034,40665.387233328416,47238.953346041926,100169.84288384362,-10609.182993553182,116.16501540977819,-13.72554675469069
Dublin,2.46,1.0,50.05,123.34,89050.74068612851,40665.387233328416,48385.3534528001,102126.28512766871,-11390.843672221115,118.98412075895486,-14.667600795531873
Dublin,2.51,1.0,50.05,125.7,90176.19770846496,40665.387233328416,49510.81047513654,104082.72737149375,-12193.357732459113,121.75172509991154,-15.635949827180989
Dublin,2.56,1.0,50.05,128.07,91281.98051352338,40665.387233328416,50616.59328019496,106039.1696153189,-13015.412160588901,124.47094869592381,-16.629593496289928
Dublin,2.61,1.0,50.05,130.43,92368.0798584096,40665.387233328416,51702.69262508119,107995.61185914389,-13857.247645733938,127.14176881784825,-17.650109233585056
Dublin,2.65,1.0,50.05,132.79,93434.71846364335,40665.387233328416,52769.331230314936,109952.05410296902,-14718.539840298221,129.76473315632515,-18.698239799884153
Dublin,2.7,1.0,50.05,135.16,94482.97518025545,40665.387233328416,53817.58794692704,111908.49634679407,-15598.033462659912,132.34249470719263,-19.77314443420666
Dublin,2.75,1.0,50.05,137.52,95513.05799520253,40665.387233328416,54847.67076187411,113864.93859061915,-16495.81657727787,134.8755649298778,-20.876224329359946
Dublin,2.79,1.0,50.05,139.88,96524.07720592321,40665.387233328416,55858.689972594795,115821.3808344442,-17412.95788311622,137.36175596236373,-22.01075908440121
Dublin,2.84,1.0,50.05,142.25,97517.64319132756,40665.387233328416,56852.25595799914,117777.82307826928,-18347.096666551013,139.80502787737956,-23.17414426438153
Helsinki,1.0,1.0,50.05,50.09,41617.18231734778,41617.18231734778,0.0,42453.95231399676,-0.0,0.0,-0.0
Helsinki,1.05,1.0,50.05,52.46,43588.838539995,41617.18231734778,1971.656222647216,44456.49723446831,-0.0,4.7376014253260665,-0.0
Helsinki,1.1,1.0,50.05,54.82,45559.760016130625,41617.18231734778,3942.577698782843,46459.04215493982,-0.0,9.473437362287287,-0.0
Helsinki,1.14,1.0,50.05,57.18,47529.94676402072,41617.18231734778,5912.76444667294,48461.58707541141,-0.0,14.20750785477433,-0.0
Helsinki,1.19,1.0,50.05,59.54,49499.395356352514,41617.18231734778,7882.213039004731,50464.13199588296,-0.0,18.939804667456055,-0.0
Helsinki,1.24,1.0,50.05,61.91,51467.13507993972,41617.18231734778,9849.952762591936,52466.67691635448,-1.4592704456764138,23.667995318573176,-0.002835424625682691
Helsinki,1.28,1.0,50.05,64.27,53403.298149220594,41617.18231734778,11786.115831872812,54469.22183682603,-39.071277751560906,28.320311889447318,-0.07321623499889998
Helsinki,1.33,1.0,50.05,66.63,55271.20571966736,41617.18231734778,13654.02340231958,56471.76675729758,-147.13525966361124,32.808620483246926,-0.26691653652530584
Helsinki,1.38,1.0,50.05,69.0,57056.663356795,41617.18231734778,15439.481039447215,58474.311677769125,-338.6593884496318,37.09881395072581,-0.5970932768343532
Helsinki,1.43,1.0,50.05,71.36,58768.049189879566,41617.18231734778,17150.866872531784,60476.85659824066,-603.4404087799493,41.21102371071043,-1.037470072309736
Helsinki,1.47,1.0,50.05,73.72,60418.30848752454,41617.18231734778,18801.126170176758,62479.40151871222,-928.3341881959095,45.17635534960199,-1.5604884673927084
Helsinki,1.52,1.0,50.05,76.08,62012.1712871821,41617.18231734778,20394.988969834318,64481.946439183776,-1310.0017687337945,49.006174455335085,-2.158080640487924
Helsinki,1.57,1.0,50.05,78.45,63553.82520487214,41617.18231734778,21936.64288752436,66484.49135965532,-1743.1307020373126,52.710543256505495,-2.820111820548089
Helsinki,1.61,1.0,50.05,80.81,65048.472518643364,41617.18231734778,23431.290201295582,68487.03628012683,-2223.7754180112515,56.301962066106626,-3.5396516348486737
Helsinki,1.66,1.0,50.05,83.17,66494.21835414649,41617.18231734778,24877.03603679871,70489.58120059842,-2753.1136140609033,59.775877778320705,-4.319212265440266
Helsinki,1.71,1.0,50.05,85.54,67896.79213200812,41617.18231734778,26279.60981466034,72492.12612106997,-3325.3773343348753,63.14605735262836,-5.149921749050327
Helsinki,1.76,1.0,50.05,87.9,69257.90773352097,41617.18231734778,27640.72541617319,74494.67104154147,-3939.5684120235424,66.41661899501395,-6.031335843725225
Helsinki,1.8,1.0,50.05,90.26,70574.91412818573,41617.18231734778,28957.731810837948,76497.21596201304,-4598.145373740595,69.58119266706615,-6.969340057943954
Helsinki,1.85,1.0,50.05,92.62,71851.64765810207,41617.18231734778,30234.465340754286,78499.76088248457,-5296.321729648632,72.64899653754622,-7.957772959210123
Helsinki,1.9,1.0,50.05,94.99,73094.46154907582,41617.18231734778,31477.279231728033,80502.30580295617,-6027.988086367503,75.63529647851,-8.98807969934383
Helsinki,1.95,1.0,50.05,97.35,74305.51294227318,41617.18231734778,32688.330624925402,82504.85072342772,-6791.482737881505,78.54527578456349,-10.05936501986476
Helsinki,1.99,1.0,50.05,99.71,75485.94984033624,41617.18231734778,33868.767522988455,84507.39564389923,-7585.7266310293635,81.38169293808855,-11.171872893032864
Helsinki,2.04,1.0,50.05,102.08,76637.92483728315,41617.18231734778,35020.74251993537,86509.94056437076,-8407.88789490616,84.14972030755973,-12.322854085520955
Helsinki,2.09,1.0,50.05,104.44,77764.21835325117,41617.18231734778,36147.03603590339,88512.48548484231,-9255.696112555002,86.856038835757,-13.510284282641896
Helsinki,2.13,1.0,50.05,106.8,78864.36552040037,41617.18231734778,37247.18320305259,90515.0304053139,-10130.103148041697,89.49953151327693,-14.738069193444192
Helsinki,2.18,1.0,50.05,109.16,79937.56735733118,41617.18231734778,38320.3850399834,92517.57532578544,-11031.370132183907,92.07827850471718,-16.00925689766263
Helsinki,2.23,1.0,50.05,111.53,80985.77837565732,41617.18231734778,39368.59605830954,94520.12024625696,-11957.348077627981,94.5969762155163,-17.322352581396228
Helsinki,2.28,1.0,50.05,113.89,82011.93043647036,41617.18231734778,40394.748119122574,96522.66516672843,-12905.216856269497,97.0626694789098,-18.67433160642565
Helsinki,2.32,1.0,50.05,116.25,83016.05589113811,41617.18231734778,41398.873573790326,98525.21008720002,-13875.343318860228,99.47543603050114,-20.068267743632685
Helsinki,2.37,1.0,50.05,118.62,83999.31560787049,41617.18231734778,42382.13329052271,100527.7550076716,-14865.854610268512,101.83806526674937,-21.503125108670837
Helsinki,2.42,1.0,50.05,120.98,84964.55531887145,41617.18231734778,43347.37300152367,102530.29992814314,-15874.28312778779,104.15739506577472,-22.976147906732983
Helsinki,2.46,1.0,50.05,123.34,85912.37516849447,41617.18231734778,44295.19285114669,104532.8448486147,-16900.090735468835,106.43486748665009,-24.488525302868172
Helsinki,2.51,1.0,50.05,125.7,86843.32226907733,41617.18231734778,45226.13995172954,106535.38976908622,-17942.849427873076,108.67179716027387,-26.04169273152331
Helsinki,2.56,1.0,50.05,128.07,87757.94110478851,41617.18231734778,46140.758787440725,108537.93468955775,-19001.68670804798,110.86949240243813,-27.636302871304718
Helsinki,2.61,1.0,50.05,130.43,88657.08771075717,41617.18231734778,47039.90539340939,110540.47961002927,-20075.973276977733,113.03001014030973,-29.27332610840364
Helsinki,2.65,1.0,50.05,132.79,89541.77154417531,41617.18231734778,47924.58922682753,112543.02453050086,-21164.65136599408,115.15577595182495,-30.952826487634976
Helsinki,2.7,1.0,50.05,135.16,90412.56960069065,41617.18231734778,48795.38728334287,114545.56945097241,-22267.0946224421,117.2481762731037,-32.67582275939754
Helsinki,2.75,1.0,50.05,137.52,91270.06053216444,41617.18231734778,49652.87821481666,116548.11437144394,-23382.798250262458,119.30860151990458,-34.44357227599685
Helsinki,2.79,1.0,50.05,139.88,92114.17480641346,41617.18231734778,50496.99248906568,118550.65929191551,-24512.01110375469,121.33688461656477,-36.259210890894366
Helsinki,2.84,1.0,50.05,142.25,92944.71728032567,41617.18231734778,51327.53496297789,120553.20421238706,-25654.928419563337,123.33255666273789,-38.126034951081714
Lisbon,1.0,1.0,50.05,50.09,70089.49053892735,70089.49053892735,0.0,71354.09007526489,-0.0,0.0,-0.0
Lisbon,1.05,1.0,50.05,52.46,73395.7140002744,70089.49053892735,3306.22346134705,74719.84904107926,-0.0,4.717145803065568,-0.0
Lisbon,1.1,1.0,50.05,54.82,76699.70093615023,70089.49053892735,6610.21039722288,78085.60800689369,-0.8719164717724538,9.431100649178784,-0.0011368054544206249
Lisbon,1.14,1.0,50.05,57.18,79983.4684204571,70089.49053892735,9893.977881529747,81451.36697270806,-24.97189749649903,14.116207444873183,-0.031231074347837673
Lisbon,1.19,1.0,50.05,59.54,83166.45653223721,70089.49053892735,13076.96599330986,84817.12593852243,-160.96412044433973,18.657527530531812,-0.19391984285303876
Lisbon,1.24,1.0,50.05,61.91,86163.3965383459,70089.49053892735,16073.905999418552,88182.88490433678,-489.9590626124712,22.933403960885098,-0.5718914485615797
Lisbon,1.28,1.0,50.05,64.27,88952.04826177076,70089.49053892735,18862.557722843412,91548.6438701512,-1027.5902418536903,26.912105620695364,-1.168719449622215
Lisbon,1.33,1.0,50.05,66.63,91584.23871186025,70089.49053892735,21494.7481729329,94914.4028359656,-1716.5880073714843,30.66757656198803,-1.9101289439690927
Lisbon,1.38,1.0,50.05,69.0,94088.06096306726,70089.49053892735,23998.570424139907,98280.16180177993,-2533.299451100665,34.23989850634058,-2.7669772814268674
Lisbon,1.43,1.0,50.05,71.36,96475.9305591606,70089.49053892735,26386.440020233247,101645.92076759433,-3465.4806783423855,37.646785298829286,-3.7259046513407745
Lisbon,1.47,1.0,50.05,73.72,98759.87756039063,70089.49053892735,28670.387021463277,105011.67973340872,-4500.535659694472,40.905400796913895,-4.774630894872855
Lisbon,1.52,1.0,50.05,76.08,100951.70669993707,70089.49053892735,30862.216161009725,108377.43869922313,-5626.898462876726,44.0325873732368,-5.902868903636673
Lisbon,1.57,1.0,50.05,78.45,103060.88677734727,70089.49053892735,32971.396238419926,111743.19766503749,-6835.3519418096885,47.04185461315028,-7.103469940169443
Lisbon,1.61,1.0,50.05,80.81,105095.1087193636,70089.49053892735,35005.61818043626,115108.95663085193,-8118.461259600869,49.944175526563875,-8.37156312602924
Lisbon,1.66,1.0,50.05,83.17,107055.05328855077,70089.49053892735,36965.56274962342,118474.71559666627,-9476.430364875094,52.74052138971239,-9.711584444358673
Lisbon,1.71,1.0,50.05,85.54,108945.49638581215,70089.49053892735,38856.0058468848,121840.47456248067,-10902.853080203098,55.43770620690184,-11.120521349284493
Lisbon,1.76,1.0,50.05,87.9,110774.05327258195,70089.49053892735,40684.5627336546,125206.23352829505,-12391.133190703107,58.0465950327583,-12.594801191498108
Lisbon,1.8,1.0,50.05,90.26,112542.99001886406,70089.49053892735,42453.49947993671,128571.9924941094,-13939.132221299104,60.570420976819996,-14.136497833498899
Lisbon,1.85,1.0,50.05,92.62,114252.48796353737,70089.49053892735,44162.99742461002,131937.75145992375,-15546.714786794093,63.00944276386502,-15.750562795304823
Lisbon,1.9,1.0,50.05,94.99,115903.12667346689,70089.49053892735,45813.63613453954,135303.51042573818,-17213.295030249552,65.36448728942447,-17.441812133674432
Lisbon,1.95,1.0,50.05,97.35,117501.34507060144,70089.49053892735,47411.85453167409,138669.26939155255,-18931.440388065846,67.6447412687952,-19.20610601079345
Lisbon,1.99,1.0,50.05,99.71,119049.99090994579,70089.49053892735,48960.50037101844,142035.02835736697,-20699.435079789382,69.85426772909132,-21.04658677835605
Lisbon,2.04,1.0,50.05,102.08,120551.52650639653,70089.49053892735,50462.035967469186,145400.78732318134,-22514.177388400734,71.996579771746,-22.96489816478322
Lisbon,2.09,1.0,50.05,104.44,122009.74109079357,70089.49053892735,51920.25055186622,148766.54628899568,-24372.068838528183,74.07708367209486,-24.961747116992235
Lisbon,2.13,1.0,50.05,106.8,123424.80956941991,70089.49053892735,53335.31903049257,152132.30525481005,-26273.57327176718,76.09602897722648,-27.04399272004115
Lisbon,2.18,1.0,50.05,109.16,124795.36584493467,70089.49053892735,54705.87530600732,155498.06422062445,-28220.01832805986,78.05146661128026,-29.22072666953533
Lisbon,2.23,1.0,50.05,111.53,126119.65573678688,70089.49053892735,56030.16519785953,158863.82318643885,-30213.238564144835,79.94089380167581,-31.502833131340623
Lisbon,2.28,1.0,50.05,113.89,127398.49018427645,70089.49053892735,57308.999645349104,162229.5821522532,-32252.045597629727,81.76546755396942,-33.89726829809058
Lisbon,2.32,1.0,50.05,116.25,128633.39701463826,70089.49053892735,58543.906475710915,165595.34111806768,-34334.59670539964,83.52736769173109,-36.41042790873748
Lisbon,2.37,1.0,50.05,118.62,129828.68024934134,70089.49053892735,59739.18971041399,168961.10008388205,-36456.34835478562,85.23273496649993,-39.04405900021363
Lisbon,2.42,1.0,50.05,120.98,130987.79384596973,70089.49053892735,60898.303307042384,172326.85904969636,-38614.11841303322,86.88649730335788,-41.80208076820235
Lisbon,2.46,1.0,50.05,123.34,132111.79030295147,70089.49053892735,62022.29976402412,175692.61801551087,-40806.877595467624,88.49015635172474,-44.69297038397242
Lisbon,2.51,1.0,50.05,125.7,133202.2962981467,70089.49053892735,63112.805759219365,179058.37698132513,-43033.360176483686,90.04603297004539,-47.725261079291975
Lisbon,2.56,1.0,50.05,128.07,134260.0221586004,70089.49053892735,64170.53161967304,182424.13594713958,-45292.53687821315,91.55514061560064,-50.909089692116794
Lisbon,2.61,1.0,50.05,130.43,135286.10594907214,70089.49053892735,65196.61541014479,185789.89491295395,-47583.45153988771,93.01910301935341,-54.25542916624045
Lisbon,2.65,1.0,50.05,132.79,136282.0362685758,70089.49053892735,66192.54572964844,189155.65387876835,-49904.359534410956,94.44004403611042,-57.77460267656443
Lisbon,2.7,1.0,50.05,135.16,137248.93811444927,70089.49053892735,67159.44757552192,192521.41284458264,-52254.53600322518,95.81956875292438,-61.47997362796275
Lisbon,2.75,1.0,50.05,137.52,138186.32039008697,70089.49053892735,68096.82985115962,195887.17181039695,-54634.234787900925,97.1569764989788,-65.38943270432436
Lisbon,2.79,1.0,50.05,139.88,139097.4606717575,70089.49053892735,69007.97013283015,199252.93077621146,-57039.72464503693,98.45694354776836,-69.51169677221293
Lisbon,2.84,1.0,50.05,142.25,139984.21850384184,70089.49053892735,69894.72796491449,202618.6897420259,-59469.57247782973,99.72212299944641,-73.8618070290177
Ljubljana,1.0,1.0,50.05,50.09,52154.80083927026,52154.80083927026,0.0,53147.704497174745,-0.0,0.0,-0.0
Ljubljana,1.05,1.0,50.05,52.46,54621.19458690071,52154.80083927026,2466.393747630449,55654.67169043768,-0.0,4.72898699245605,-0.0
Ljubljana,1.1,1.0,50.05,54.82,57086.59148323103,52154.80083927026,4931.790643960769,58161.63888370063,-0.0,9.456062653099709,-0.0
Ljubljana,1.14,1.0,50.05,57.18,59550.99051578817,52154.80083927026,7396.189676517912,60668.60607696362,-0.0,14.181225040646511,-0.0
Ljubljana,1.19,1.0,50.05,59.54,62011.50859044884,52154.80083927026,9856.707751178576,63175.57327022657,-3.7523477499787465,18.89894619970806,-0.006051416753884832
Ljubljana,1.24,1.0,50.05,61.91,64450.238501863096,52154.80083927026,12295.437662592834,65682.54046348957,-31.83384039104914,23.57489140929652,-0.0494173063712778
Ljubljana,1.28,1.0,50.05,64.27,66833.76172833916,52154.80083927026,14678.960889068898,68189.5076567525,-118.9275813958301,28.144985030824408,-0.17826257520761443
Ljubljana,1.33,1.0,50.05,66.63,69127.6714437486,52154.80083927026,16972.870604478332,70696.47485001545,-298.50725660250157,32.543256481383224,-0.4336929848383196
Ljubljana,1.38,1.0,50.05,69.0,71333.03562170822,52154.80083927026,19178.234782437954,73203.4420432784,-566.7474014759313,36.77175346051286,-0.8008720193323586
Ljubljana,1.43,1.0,50.05,71.36,73445.12919493229,52154.80083927026,21290.32835566203,75710.40923654135,-928.9466319173978,40.82141627052548,-1.2810197656366764
Ljubljana,1.47,1.0,50.05,73.72,75470.64192532875,52154.80083927026,23315.841086058485,78217.37642980432,-1377.6261511038972,44.70507165373487,-1.8593198518221734
Ljubljana,1.52,1.0,50.05,76.08,77412.32435002094,52154.80083927026,25257.523510750674,80724.3436230673,-1910.280972102635,48.42799340484275,-2.530104996683209
Ljubljana,1.57,1.0,50.05,78.45,79268.11775620871,52154.80083927026,27113.31691693845,83231.31081633028,-2529.8169060867085,51.98623421168031,-3.296680898665854
Ljubljana,1.61,1.0,50.05,80.81,81043.93112796312,52154.80083927026,28889.13028869286,85738.27800959322,-3228.0399449776296,55.391123777316054,-4.148304280660148
Ljubljana,1.66,1.0,50.05,83.17,82755.51712289426,52154.80083927026,30600.716283624002,88245.24520285618,-3989.2150351738023,58.67286575962345,-5.06462145541769
Ljubljana,1.71,1.0,50.05,85.54,84409.89869556128,52154.80083927026,32255.097856291017,90752.21239611917,-4807.560973997021,61.84492575418743,-6.0394720954214565
Ljubljana,1.76,1.0,50.05,87.9,86012.36924152795,52154.80083927026,33857.56840225769,93259.17958938205,-5677.169139565257,64.9174531537362,-7.066851308467154
Ljubljana,1.8,1.0,50.05,90.26,87564.71466989048,52154.80083927026,35409.91383062022,95766.14678264502,-6597.390198386618,67.89387220506481,-8.14821317296775
Ljubljana,1.85,1.0,50.05,92.62,89069.09163677137,52154.80083927026,36914.290797501104,98273.11397590801,-7564.954978876383,70.77831801383522,-9.281682242251684
Ljubljana,1.9,1.0,50.05,94.99,90530.45317177013,52154.80083927026,38375.65233249987,100780.08116917095,-8575.183921539858,73.5802873656162,-10.463249038152313
Ljubljana,1.95,1.0,50.05,97.35,91952.12737680286,52154.80083927026,39797.3265375326,103287.04836243394,-9625.038738705533,76.30616145995705,-11.691217189783499
Ljubljana,1.99,1.0,50.05,99.71,93334.84447863484,52154.80083927026,41180.04363936458,105794.0155556969,-10713.974348517166,78.95734041104386,-12.96763678673921
Ljubljana,2.04,1.0,50.05,102.08,94682.02289570383,52154.80083927026,42527.22205643357,108300.98274895985,-11837.76375966769,81.54037858852766,-14.289178131497614
Ljubljana,2.09,1.0,50.05,104.44,95997.29135357689,52154.80083927026,43842.49051430663,110807.9499422228,-12993.334359481798,84.06223359843639,-15.653873417632541
Ljubljana,2.13,1.0,50.05,106.8,97281.96167049505,52154.80083927026,45127.160831224784,113314.91713548574,-14179.566272652655,86.52542068044103,-17.06276480331252
Ljubljana,2.18,1.0,50.05,109.16,98535.51356991447,52154.80083927026,46380.71273064421,115821.88432874875,-15397.098520315369,88.92894227240838,-18.519836481282084
Ljubljana,2.23,1.0,50.05,111.53,99758.60344034091,52154.80083927026,47603.80260107065,118328.85152201165,-16644.98724968505,91.2740569133323,-20.026787441786684
Ljubljana,2.28,1.0,50.05,113.89,100953.74188527618,52154.80083927026,48798.941046005915,120835.81871527467,-17920.427362439455,93.56557835661884,-21.58221367582621
Ljubljana,2.32,1.0,50.05,116.25,102122.77374577586,52154.80083927026,49967.9729065056,123342.78590853763,-19222.033450282106,95.80704384337697,-23.186805548136896
Ljubljana,2.37,1.0,50.05,118.62,103267.20384354764,52154.80083927026,51112.40300427738,125849.75310180052,-20548.01252114941,98.0013386721477,-24.84068351328954
Ljubljana,2.42,1.0,50.05,120.98,104387.50227155225,52154.80083927026,52232.70143228199,128356.72029506348,-21898.055763233937,100.1493641846161,-26.546493751810686
Ljubljana,2.46,1.0,50.05,123.34,105484.52275710081,52154.80083927026,53329.72191783055,130863.6874883265,-23271.51075029473,102.25275729109032,-28.30635951930355
Ljubljana,2.51,1.0,50.05,125.7,106559.17357419823,52154.80083927026,54404.372734927965,133370.65468158945,-24667.139919629848,104.31325948801991,-30.12153785761282
Ljubljana,2.56,1.0,50.05,128.07,107611.83649982003,52154.80083927026,55457.035660549765,135877.62187485246,-26084.82598221914,106.33160278275489,-31.99531764578523
Ljubljana,2.61,1.0,50.05,130.43,108642.45288529455,52154.80083927026,56487.65204602429,138384.58906811537,-27524.751402712543,108.30767472414846,-33.93186801357136
Ljubljana,2.65,1.0,50.05,132.79,109651.74093358366,52154.80083927026,57496.940094313395,140891.55626137828,-28985.810758772746,110.24285237231841,-35.93315132666006
Ljubljana,2.7,1.0,50.05,135.16,110639.68625831275,52154.80083927026,58484.88541904249,143398.52345464128,-30468.521518481855,112.13710814327558,-38.00433936235977
Ljubljana,2.75,1.0,50.05,137.52,111606.57119851444,52154.80083927026,59451.77035924418,145905.49064790423,-31972.019583987632,113.99098338513762,-40.148426701451214
Ljubljana,2.79,1.0,50.05,139.88,112553.88987125727,52154.80083927026,60399.08903198701,148412.45784116717,-33495.07659627177,115.80734287170198,-42.367289880468945
Ljubljana,2.84,1.0,50.05,142.25,113482.33365281508,52154.80083927026,61327.53281354482,150919.4250344302,-35036.951584019625,117.58751222642556,-44.664135300268825
London,1.0,1.0,50.05,50.09,42255.23992943032,42255.23992943032,0.0,43092.01790402129,-0.0,0.0,-0.0
London,1.05,1.0,50.05,52.46,44258.04608406713,42255.23992943032,2002.8061546368117,45124.66025798456,-0.0,4.739781759567951,-0.0
London,1.1,1.0,50.05,54.82,46260.17780315951,42255.23992943032,4004.937873729192,47157.30261194785,-0.0,9.47796741994073,-0.0
London,1.14,1.0,50.05,57.18,48261.63276079644,42255.23992943032,6006.392831366124,49189.94496591113,-0.0,14.214551476686173,-0.0
London,1.19,1.0,50.05,59.54,50260.88999700089,42255.23992943032,8005.650067570576,51222.58731987437,-2.1947913964899812,18.945934470945286,-0.00436698841366904
London,1.24,1.0,50.05,61.91,52244.765385428356,42255.23992943032,9989.525455998039,53255.22967383767,-20.540619341684867,23.640915239580597,-0.039331592634810196
London,1.28,1.0,50.05,64.27,54205.397508033544,42255.23992943032,11950.157578603226,55287.87202780095,-62.54510820099087,28.28088918335563,-0.1155186796201825
London,1.33,1.0,50.05,66.63,56132.56422162639,42255.23992943032,13877.32429219607,57320.514381764195,-139.5390185798544,32.84166488078716,-0.24920785771771836
London,1.38,1.0,50.05,69.0,58016.41233679179,42255.23992943032,15761.172407361475,59353.156735727454,-259.84365120324503,37.29992406547428,-0.4498945438011821
London,1.43,1.0,50.05,71.36,59860.82126806173,42255.23992943032,17605.58133863141,61385.79908969071,-419.30647325603775,41.66484764501198,-0.7054101408813339
London,1.47,1.0,50.05,73.72,61665.69578916034,42255.23992943032,19410.45585973002,63418.441443654,-618.0300484032031,45.93621025971467,-1.0123729399052008
London,1.52,1.0,50.05,76.08,63433.672866869885,42255.23992943032,21178.432937439567,65451.08379761727,-854.1103987998001,50.12025247711117,-1.3648391984772859
London,1.57,1.0,50.05,78.45,65158.16581683568,42255.23992943032,22902.925887405363,67483.72615158053,-1133.7938693726865,54.20138644498318,-1.7708785496608277
London,1.61,1.0,50.05,80.81,66845.64571811359,42255.23992943032,24590.405788683274,69516.36850554384,-1449.8637025852922,58.19492642747088,-2.2170599661015147
London,1.66,1.0,50.05,83.17,68496.7913608056,42255.23992943032,26241.55143137528,71549.01085950709,-1802.545064854593,62.102478829136466,-2.7026995055254495
London,1.71,1.0,50.05,85.54,70110.42858652219,42255.23992943032,27855.188657091872,73581.65321347039,-2192.8429520835825,65.92126492149211,-3.2286821323219557
London,1.76,1.0,50.05,87.9,71687.68205978115,42255.23992943032,29432.442130350828,75614.29556743361,-2619.1942004495545,69.65394630229386,-3.7921696009675774
London,1.8,1.0,50.05,90.26,73231.49013112787,42255.23992943032,30976.25020169755,77646.93792139691,-3079.1000186234055,73.30747678496301,-4.3891591058913395
London,1.85,1.0,50.05,92.62,74741.58977578938,42255.23992943032,32486.349846359066,79679.58027536013,-3572.410168356847,76.88123390285774,-5.019602850647112
London,1.9,1.0,50.05,94.99,76220.47675687309,42255.23992943032,33965.23682744277,81712.2226293234,-4097.050444340484,80.38112405506979,-5.6806098293039025
London,1.95,1.0,50.05,97.35,77668.75820017363,42255.23992943032,35413.51827074331,83744.86498328671,-4651.870290683508,83.80858404753295,-6.370951192071961
London,1.99,1.0,50.05,99.71,79088.19642590852,42255.23992943032,36832.956496478204,85777.50733724998,-5235.88157951562,87.16778453510673,-7.089664813358726
London,2.04,1.0,50.05,102.08,80478.7404735307,42255.23992943032,38223.50054410039,87810.14969121321,-5848.36615948226,90.45860491606896,-7.836442217041596
London,2.09,1.0,50.05,104.44,81842.14690352746,42255.23992943032,39586.906974097146,89842.7920451765,-6488.175478169366,93.68520221447208,-8.610263474429122
London,2.13,1.0,50.05,106.8,83177.8281678034,42255.23992943032,40922.58823837308,91875.43439913978,-7155.763653540708,96.84618595638582,-9.412745759092346
London,2.18,1.0,50.05,109.16,84487.34320404926,42255.23992943032,42232.103274618945,93908.07675310299,-7849.24644683357,99.94524547760227,-10.2419642174824
London,2.23,1.0,50.05,111.53,85771.33006884945,42255.23992943032,43516.09013941913,95940.71910706631,-8568.457557758029,102.98389078394665,-11.098625321910182
London,2.28,1.0,50.05,113.89,87029.05905914908,42255.23992943032,44773.81912971876,97973.36146102965,-9314.045673349241,105.96039498176953,-11.984873022039668
London,2.32,1.0,50.05,116.25,88259.99496747403,42255.23992943032,46004.75503804372,100006.00381499286,-10086.680857653222,108.87349146490564,-12.902972034015436
London,2.37,1.0,50.05,118.62,89464.39102197738,42255.23992943032,47209.151092547065,102038.64616895611,-10885.781384627162,111.72377951560605,-13.853364719567269
London,2.42,1.0,50.05,120.98,90643.24695827717,42255.23992943032,48388.007028846856,104071.2885229194,-11710.327826927718,114.51362507859086,-14.835797226048337
London,2.46,1.0,50.05,123.34,91797.9153078113,42255.23992943032,49542.67537838098,106103.93087688272,-12558.985665922879,117.24622901472404,-15.849514528631097
London,2.51,1.0,50.05,125.7,92929.89013976086,42255.23992943032,50674.65021033054,108136.5732308459,-13430.168425417798,119.92512714390291,-16.893352751189283
London,2.56,1.0,50.05,128.07,94040.71930236858,42255.23992943032,51785.479372938265,110169.2155848092,-14322.194472744226,122.5539825579602,-17.965955219760826
London,2.61,1.0,50.05,130.43,95131.56161558954,42255.23992943032,52876.32168615922,112201.85793877249,-15234.254696993605,125.13553768589878,-19.06729436139213
London,2.65,1.0,50.05,132.79,96202.54645586564,42255.23992943032,53947.30652643532,114234.50029273573,-16166.197811081951,127.67009870617633,-20.19856988083073
London,2.7,1.0,50.05,135.16,97254.09226967086,42255.23992943032,54998.85234024054,116267.14264669898,-17117.600317072556,130.15865590183157,-21.360556096213724
London,2.75,1.0,50.05,137.52,98286.50176452627,42255.23992943032,56031.26183509595,118299.78500066233,-18088.06865107614,132.60192565152323,-22.554142205606983
London,2.79,1.0,50.05,139.88,99301.21362026215,42255.23992943032,57045.97369083183,120332.42735462557,-19076.178600230018,135.00331269235068,-23.778336270550348
London,2.84,1.0,50.05,142.25,100298.12393010367,42255.23992943032,58042.88400067335,122365.06970858878,-20081.962268632724,137.36257112161636,-25.034808263929186
Luxembourg,1.0,1.0,50.05,50.09,45317.63893788562,45317.63893788562,0.0,46197.27130588422,-0.0,0.0,-0.0
Luxembourg,1.05,1.0,50.05,52.46,47463.839395213174,45317.63893788562,2146.2004573275553,48376.38787691647,-0.0,4.735905284627105,-0.0
Luxembourg,1.1,1.0,50.05,54.82,49609.2697831019,45317.63893788562,4291.630845216285,50555.50444794876,-0.0,9.470111298381157,-0.0
Luxembourg,1.14,1.0,50.05,57.18,51753.86981086085,45317.63893788562,6436.230872975233,52734.621018981044,-0.14546780795046257,14.202485001032422,-0.0002810769848875413
Luxembourg,1.19,1.0,50.05,59.54,53891.282612263734,45317.63893788562,8573.643674378116,54913.73759001331,-8.109795386734508,18.918999037283328,-0.015050701290912849
